query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
256,256,1,0,1226.5,1214.0,0.9907476081241371,0.9877949552481693,0.9932054356514788,0.05,calibration
256,256,1,1,1228.0,1170.75,0.9606557225309008,0.945010183299389,1.0211640211640212,0.05,inconclusive
256,256,1,2,1246.75,506.0,0.4121851708245359,0.3977093206951027,0.41637831603229525,0.05,faster
256,256,1,3,1222.5,726.75,0.5883325727637582,0.5484218077474893,0.6019859329747621,0.05,faster
256,256,1,4,1224.75,515.25,0.41679627926117796,0.3911602209944751,0.42535787321063395,0.05,faster
256,256,1,5,1223.5,608.0,0.49156969181284493,0.4300724637681159,0.5102459016393442,0.05,faster
256,256,1,6,1241.0,549.5,0.44317787026352373,0.40238450074515647,0.4561115668580804,0.05,faster
256,256,1,7,1215.75,404.5,0.3301340252196562,0.325485336637753,0.3442014032191498,0.05,faster
256,256,1,8,1224.25,299.0,0.24241465095734516,0.226696495152871,0.24690338563170933,0.05,faster
256,256,1,9,1216.0,315.25,0.259358078839073,0.24848729326341268,0.26069078947368424,0.05,faster
256,256,1,10,1224.75,305.0,0.24458641262942687,0.23773898586866168,0.26170912078882497,0.05,faster
256,256,24,0,1087.5416666666667,1088.8541666666665,1.0012067050473314,0.9993867029534083,1.0022910868237052,0.05,calibration
256,256,24,1,1088.8125,1040.6354166666665,0.9564450967839084,0.9550426435155082,0.9644407373993564,0.05,inconclusive
256,256,24,2,1088.5,387.375,0.35586882783425466,0.35509258372747643,0.35646862853970024,0.05,faster
256,256,24,3,1088.4479166666665,502.1875,0.46066443370450505,0.4501954784973653,0.46228165834433416,0.05,faster
256,256,24,4,1088.3854166666665,386.6979166666667,0.3550270260320507,0.3497797801163298,0.3556338702572255,0.05,faster
256,256,24,5,1089.2395833333335,471.625,0.42973918714986625,0.41074788334901224,0.4330196618468365,0.05,faster
256,256,24,6,1089.15625,419.40625,0.38407728034807254,0.374514518217126,0.3860283565811377,0.05,faster
256,256,24,7,1122.9375,288.875,0.2573844897714146,0.24059782149793124,0.26266725368963073,0.05,faster
256,256,24,8,1123.0625,182.3125,0.15911851180829617,0.15048839017135904,0.16936781609195403,0.05,faster
256,256,24,9,1088.78125,187.69791666666666,0.171121329608884,0.1527289405289711,0.17277076157673174,0.05,faster
256,256,24,10,1089.0729166666665,184.26041666666669,0.16883629370405767,0.14861762819430846,0.17014879641509797,0.05,faster
1024,1024,1,0,15592.25,15588.0,0.9996797258508103,0.9661036490459446,1.000352937401739,0.05,calibration
1024,1024,1,1,15585.5,15531.75,0.996017090185356,0.9677428653790717,0.997243324678655,0.05,inconclusive
1024,1024,1,2,15691.0,5479.25,0.34774920764903294,0.32938163611774524,0.35271280521063947,0.05,faster
1024,1024,1,3,15767.0,6467.0,0.4093587468324973,0.39058619693907015,0.4139878087905037,0.05,faster
1024,1024,1,4,15592.75,4436.25,0.28285574958578524,0.26284693201141307,0.28595741947914327,0.05,faster
1024,1024,1,5,15577.0,5267.75,0.33499694561463106,0.3072215777262181,0.34315992292870906,0.05,faster
1024,1024,1,6,15580.0,4662.75,0.2984241101518118,0.2753869167481733,0.30006738760709817,0.05,faster
1024,1024,1,7,15585.75,3015.25,0.19351520139855521,0.1739830260462394,0.19514933752526387,0.05,faster
1024,1024,1,8,15583.5,1878.25,0.11990812297762037,0.11108831374388135,0.12069574147171143,0.05,faster
1024,1024,1,9,15590.5,2062.75,0.1323081966705928,0.1168244468103473,0.15004172283201747,0.05,faster
1024,1024,1,10,15581.75,1986.25,0.12719533293121868,0.11312841137604136,0.15367583352052114,0.05,faster
1024,1024,24,0,15383.708333333334,15383.8125,0.999945149921133,0.9985881219427837,1.0000311497367849,0.05,calibration
1024,1024,24,1,15387.958333333332,15291.125,0.9936429042278662,0.9875996820112786,0.9943940325845163,0.05,inconclusive
1024,1024,24,2,15381.697916666668,5279.65625,0.3432746396033972,0.34306803681297393,0.3470993227008933,0.05,faster
1024,1024,24,3,16029.208333333334,6534.197916666667,0.4076915809699794,0.4067575362833009,0.40990464457250864,0.05,faster
1024,1024,24,4,16037.229166666668,4463.364583333333,0.27698174702455725,0.2755306660456324,0.2812772698843101,0.05,faster
1024,1024,24,5,16058.46875,5207.96875,0.32473806689996754,0.32089853765221216,0.32533636294699436,0.05,faster
1024,1024,24,6,16166.75,4678.927083333333,0.28991536150422736,0.28642098115728426,0.2901693436747388,0.05,faster
