query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
16,16,1,8,193.75,197.0,1.007379323223027,0.9722863741339491,1.0737704918032787,0.07377049180327866,calibration
16,16,1,12,197.75,198.25,0.9948964343261084,0.9421296296296297,1.0517711171662125,0.07377049180327866,inconclusive
16,16,24,8,27.427083333333336,27.3125,0.9915847859802931,0.8926380368098159,0.9992125984251967,0.1073619631901841,calibration
16,16,24,12,28.614583333333332,25.979166666666668,0.9103335867523605,0.6265060240963856,1.0048387096774194,0.1073619631901841,inconclusive
64,64,1,8,153.5,154.5,1.0444839857651247,0.8914285714285715,1.1118210862619808,0.11182108626198084,calibration
64,64,1,12,150.5,147.25,1.0243263267658196,0.9512195121951219,1.1689008042895441,0.11182108626198084,inconclusive
64,64,24,8,40.42708333333333,42.083333333333336,1.0527492591530447,0.9810838445807772,1.1825998988366213,0.1825998988366213,calibration
64,64,24,12,39.822916666666664,38.916666666666664,0.9771761388735165,0.7717666948436179,1.0184016824395372,0.1825998988366213,inconclusive
256,256,1,8,301.75,297.25,1.009552383345694,0.959546925566343,1.0887323943661973,0.08873239436619729,calibration
256,256,1,12,379.5,280.0,0.9645755403390678,0.28056004308023696,1.1120783460282917,0.08873239436619729,inconclusive
256,256,24,8,181.39583333333331,180.89583333333331,0.9981506497261008,0.9729036574487065,1.0335539831088794,0.05,calibration
256,256,24,12,182.48958333333334,173.02083333333334,0.9488039796004385,0.9325562973859907,0.9561272539336167,0.05,faster
1024,1024,1,8,1897.5,1876.5,0.999845854742397,0.9701882845188284,1.0291235710397386,0.05,calibration
1024,1024,1,12,1884.5,1813.25,0.9621907505336014,0.9364748763342879,0.9758364312267658,0.05,inconclusive
1024,1024,24,8,1775.09375,1785.2708333333335,1.0051350007784876,0.9988373458602466,1.0163421171224591,0.05,calibration
1024,1024,24,12,1782.4270833333333,1702.3125,0.9566510920823192,0.9452413359857607,0.9639124409892667,0.05,inconclusive
4096,4096,1,8,23794.5,24021.75,1.0025772026921143,0.9962789159241726,1.0104878969669002,0.05,calibration
4096,4096,1,12,23992.75,22542.0,0.9385025098936465,0.9321479877579063,0.9433041301627034,0.05,faster
4096,4096,24,8,23825.427083333336,23810.0,1.0008603774422538,0.9973284465440487,1.0036972857151596,0.05,calibration
4096,4096,24,12,23798.9375,22394.479166666668,0.9415736322735511,0.9393849847308424,0.9442348229342327,0.05,faster
16,256,1,8,207.0,213.5,1.0312888411691592,0.9457013574660633,1.12,0.1200000000000001,calibration
16,256,1,12,223.25,219.25,0.9823375840947887,0.9205702647657841,1.0048661800486618,0.1200000000000001,inconclusive
16,256,24,8,119.94791666666667,118.9375,1.00034527417291,0.9553091397849464,1.025309917355372,0.05,calibration
16,256,24,12,120.67708333333333,116.28125,0.9537806847121657,0.9437353039973128,1.0131807145334721,0.05,inconclusive
16,1024,1,8,532.0,533.75,1.005055069550329,0.9636711281070746,1.040078201368524,0.05,calibration
16,1024,1,12,518.5,499.5,0.9625937703848663,0.9464450600184672,0.9686311787072244,0.05,inconclusive
16,1024,24,8,458.875,459.44791666666663,1.0030168604009684,0.9968417253203392,1.0082119686039654,0.05,calibration
16,1024,24,12,461.90625,440.34375,0.9533178989852373,0.9517715209484036,0.9548235080882685,0.05,inconclusive
16,4096,1,8,1752.25,1788.75,1.0208182598218227,1.0,1.0278250993753548,0.05,calibration
16,4096,1,12,1760.0,1682.75,0.9528420168282797,0.948556730494427,0.9635180995475113,0.05,inconclusive
16,4096,24,8,1791.625,1797.375,1.0029186424850802,1.0018704400762117,1.004980566481253,0.05,calibration
16,4096,24,12,1792.7395833333335,1716.2708333333333,0.956803913999162,0.9560389731187797,0.9579632643571263,0.05,inconclusive
64,1024,1,8,543.75,537.5,0.9894486268795661,0.9853076216712581,1.0094073377234243,0.05,calibration
64,1024,1,12,535.75,522.25,0.9766200919022507,0.9566420664206642,0.9794584500466853,0.05,inconclusive
64,1024,24,8,462.125,461.2916666666667,0.9960894176743093,0.9916117976007938,1.00744383289723,0.05,calibration
64,1024,24,12,461.2083333333333,443.2395833333333,0.9642207349795269,0.9533748983464353,0.9671731974568245,0.05,inconclusive
64,4096,1,8,1772.75,1784.0,1.0026817636728533,0.9898239823982399,1.01086024578451,0.05,calibration
64,4096,1,12,1765.25,1680.75,0.9459960725623984,0.9296610169491526,0.968381718884737,0.05,faster
64,4096,24,8,1799.96875,1803.2083333333335,1.0022570975437493,0.9986351438882207,1.0028510169786173,0.05,calibration
64,4096,24,12,1801.84375,1719.0,0.9539462939979476,0.9519069778183205,0.9596624413799507,0.05,inconclusive
256,4096,1,8,3791.0,3665.0,0.9847774804035301,0.9437111801242236,0.994500962331592,0.056288819875776386,calibration
256,4096,1,12,3664.75,3457.25,0.9425601922697786,0.92794494670085,0.9506358539587036,0.056288819875776386,faster
256,4096,24,8,3641.666666666667,3625.572916666667,0.9955806326409039,0.9867581229894644,1.0068434854619064,0.05,calibration
256,4096,24,12,3654.4166666666665,3355.84375,0.916923892242731,0.9144769036428401,0.925792763346522,0.05,faster
