query_rows,rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
16,16,1,8,223.75,252.0,1.1695522720863583,0.9958677685950413,1.6995967741935485,0.6995967741935485,calibration
16,16,1,11,222.25,214.5,0.9917093398800403,0.9386363636363636,1.024175824175824,0.6995967741935485,inconclusive
16,16,1,12,213.5,214.25,1.0258149189474146,0.8823529411764706,1.0842391304347827,0.6995967741935485,inconclusive
16,16,1,13,203.5,198.5,0.9704781105990783,0.9578947368421052,1.0,0.6995967741935485,inconclusive
16,16,1,14,194.25,211.75,1.0322288316758064,0.990990990990991,1.223756906077348,0.6995967741935485,inconclusive
16,16,1,15,201.0,197.0,0.9855370549805913,0.9692307692307692,0.9903381642512077,0.6995967741935485,inconclusive
16,16,24,8,26.854166666666668,26.78125,0.9925061378385762,0.6960388035569927,1.0122249388753055,0.30396119644300734,calibration
16,16,24,11,26.03125,56.15625,1.3694973285567735,1.005737704918033,3.286963434022257,0.30396119644300734,slower
16,16,24,12,25.552083333333332,24.947916666666668,0.9767599753837966,0.9529220779220781,1.0489396411092986,0.30396119644300734,inconclusive
16,16,24,13,26.447916666666664,29.895833333333332,1.0865561409300577,1.0294358135731807,1.2761133603238868,0.30396119644300734,inconclusive
16,16,24,14,25.802083333333336,26.916666666666664,1.0312383157518217,1.0008064516129032,1.0863192182410424,0.30396119644300734,inconclusive
16,16,24,15,26.5625,27.083333333333332,1.0210446886772864,0.9955156950672646,1.0325732899022801,0.30396119644300734,inconclusive
1024,1024,1,8,1883.0,1880.75,0.9971065197247572,0.9865145228215768,1.0099515868746638,0.05,calibration
1024,1024,1,11,1868.0,1884.75,1.0004117992951822,0.9759192128430865,1.019271948608137,0.05,inconclusive
1024,1024,1,12,1886.5,1847.25,0.9852449223416966,0.9732592004236166,0.9952241973998408,0.05,inconclusive
1024,1024,1,13,1861.75,1958.75,1.0605647604953932,1.014797507788162,1.0757291945410756,0.05,slower
1024,1024,1,14,1857.75,1933.0,1.040227500882906,1.0370967741935484,1.0677323218639936,0.05,inconclusive
1024,1024,1,15,1847.75,1933.5,1.0384379992666157,1.0329908058409951,1.081169718502323,0.05,inconclusive
1024,1024,24,8,1726.5104166666665,1725.9583333333333,0.9976027406698028,0.9942354224984581,1.0027731692844255,0.05,calibration
1024,1024,24,11,1723.96875,1724.9479166666667,1.0002801086020436,0.9996740350834833,1.0014636506592476,0.05,inconclusive
1024,1024,24,12,1745.0208333333335,1690.2604166666667,0.9749594740408198,0.9631777815215037,0.9827074112771628,0.05,inconclusive
1024,1024,24,13,1734.875,1830.8333333333335,1.0494020659835899,1.0352312265259567,1.0578980565770526,0.05,inconclusive
1024,1024,24,14,1746.1979166666667,1835.4895833333333,1.055364658013537,1.043735352442762,1.0596944214141892,0.05,slower
1024,1024,24,15,1738.8541666666665,1816.7395833333333,1.0448837884805509,1.0388450302986407,1.050649319760251,0.05,inconclusive
4096,4096,1,8,23165.75,23367.75,0.9982767109044686,0.9948999522548722,1.022389181066867,0.05,calibration
4096,4096,1,11,23096.5,22953.75,1.002728811940144,0.9272493934107361,1.010442764339401,0.05,inconclusive
4096,4096,1,12,22700.0,21555.75,0.9556943913472914,0.947265625,0.9633864686169731,0.05,inconclusive
4096,4096,1,13,23333.25,24323.25,1.0479699836545577,1.0363531324888737,1.053465884644127,0.05,inconclusive
4096,4096,1,14,22671.75,23998.75,1.0486984192382045,0.9827719055615924,1.0645827320560353,0.05,inconclusive
4096,4096,1,15,22701.5,23660.75,1.0419529682132826,1.0140557552044571,1.048689715921603,0.05,inconclusive
4096,4096,24,8,22714.010416666668,23117.458333333336,1.010834183796262,1.0059737213380378,1.0289554315623601,0.05,calibration
4096,4096,24,11,23255.833333333336,23232.916666666668,1.0039879037736856,0.9796335932141305,1.0472373637147605,0.05,inconclusive
4096,4096,24,12,23022.0,21665.666666666668,0.9408819013626177,0.9385223496987857,0.9482505652609508,0.05,faster
4096,4096,24,13,22719.322916666668,23891.635416666664,1.0467233126106343,1.0398022665130917,1.0604380706446555,0.05,inconclusive
4096,4096,24,14,22788.75,23653.854166666668,1.0382094142588505,1.0312180217710964,1.0482220856654099,0.05,inconclusive
4096,4096,24,15,22713.458333333336,23628.875,1.0409205060539624,1.0348328926802903,1.0458241640771582,0.05,inconclusive
16,4096,1,8,1779.25,1781.25,1.0021267754322256,0.9944196428571429,1.0351744186046512,0.05,calibration
16,4096,1,11,1762.75,1802.25,1.0148488667698605,1.0118043844856661,1.069281419982823,0.05,inconclusive
16,4096,1,12,1795.0,1703.25,0.949764795838631,0.9423982276377735,0.9849562363238512,0.05,faster
16,4096,1,13,1790.0,1759.75,0.9997509856816766,0.957004160887656,1.0063657407407407,0.05,inconclusive
16,4096,1,14,1776.5,1762.25,0.9992992139408101,0.9619834710743802,1.0186139747995417,0.05,inconclusive
16,4096,1,15,1746.0,1753.75,0.9971673904145444,0.9664789487798338,1.0169881946443997,0.05,inconclusive
16,4096,24,8,1795.0625,1795.7083333333333,1.000842245450643,1.0001160294714857,1.0022560305431827,0.05,calibration
16,4096,24,11,1793.0729166666667,1796.6770833333335,1.0014987723223492,0.9992488501629418,1.0021643762290982,0.05,inconclusive
16,4096,24,12,1792.4166666666667,1713.1770833333335,0.9557586280599484,0.9539737291383575,0.9642150126930153,0.05,inconclusive
16,4096,24,13,1794.5208333333333,1785.15625,0.9943816039238074,0.9934760401188708,1.0153372808545222,0.05,inconclusive
16,4096,24,14,1799.53125,1793.21875,1.0002012683979513,0.9932494028317889,1.0081220971878826,0.05,inconclusive
16,4096,24,15,1796.1666666666665,1796.5625,0.9989842438673758,0.9952215817492258,1.0019050274138093,0.05,inconclusive
64,4096,1,8,1801.5,1793.5,0.9951899214892211,0.9687916777807415,1.003337969401947,0.05,calibration
64,4096,1,11,1803.25,1795.5,0.9997122575735444,0.9894620077648364,1.0019406709176601,0.05,inconclusive
64,4096,1,12,1804.0,1736.0,0.9588356651250198,0.9445368829728231,1.0478099055253365,0.05,inconclusive
64,4096,1,13,1805.5,1792.25,0.9913310932158765,0.969893078221722,0.9950179905895378,0.05,inconclusive
64,4096,1,14,1807.75,1804.0,1.0073106597386239,0.9891091873778274,1.0082056892778994,0.05,inconclusive
64,4096,1,15,1793.0,1808.0,1.0006098670684864,0.9816280384397965,1.0111763062307908,0.05,inconclusive
64,4096,24,8,1802.2395833333335,1803.4895833333333,0.9999195671477601,0.9952466510496031,1.0022466184917547,0.05,calibration
64,4096,24,11,1802.9479166666665,1804.5520833333335,1.0008906659117882,0.9891620797889279,1.005028101630359,0.05,inconclusive
64,4096,24,12,1800.2604166666665,1715.9895833333333,0.9529363643686144,0.9485319009682005,0.9550026100574213,0.05,inconclusive
64,4096,24,13,1803.8229166666665,1789.3125,0.9956765936453651,0.9876924139677862,1.0089412140866945,0.05,inconclusive
64,4096,24,14,1802.2708333333335,1800.65625,1.0006374517788603,0.9938344302043643,1.0068380017326017,0.05,inconclusive
64,4096,24,15,1798.1979166666665,1800.4791666666665,1.0015549912324033,0.9993412689240725,1.0815148219285864,0.05,inconclusive
