rows,layers,candidate,control_us,candidate_us,ratio,ratio_min,ratio_max,noise_floor,decision
1,1,0,202.5,244.5,1.2531512605042017,0.9615384615384616,1.9050772626931567,0.9050772626931567,calibration
1,1,1,183.5,136.25,0.6756984135462849,0.36674816625916873,0.8218390804597702,0.9050772626931567,inconclusive
1,1,4,199.25,132.25,0.7383389462796888,0.3436754176610978,0.909433962264151,0.9050772626931567,inconclusive
1,1,9,196.25,180.5,0.8958709884725067,0.746,0.9573934837092731,0.9050772626931567,inconclusive
1,24,0,56.135416666666664,58.23958333333333,1.0208250137273498,0.749324158269845,1.1018638925010835,0.250675841730155,calibration
1,24,1,46.8125,15.59375,0.33072242826749465,0.2649189375646775,0.3774338492261607,0.250675841730155,faster
1,24,4,45.791666666666664,18.020833333333336,0.3752519991323574,0.3339311334289814,0.40131004366812234,0.250675841730155,faster
1,24,9,63.53125,32.125,0.5125842364196098,0.37506076810889644,0.7617399901136925,0.250675841730155,faster
16,1,0,146.0,142.0,1.0100806451612905,0.9256505576208178,1.059748427672956,0.07434944237918217,calibration
16,1,1,149.5,114.0,0.7463229240985676,0.7368421052631579,0.7901234567901234,0.07434944237918217,faster
16,1,4,140.5,95.25,0.7194542779307431,0.6387959866220736,0.7281553398058253,0.07434944237918217,faster
16,1,9,145.5,118.0,0.7779081759664284,0.5171026156941649,0.8913857677902621,0.07434944237918217,faster
16,24,0,52.6875,47.73958333333333,0.9844591482426304,0.7808573540280858,1.0576066199872691,0.21914264597191424,calibration
16,24,1,54.458333333333336,19.479166666666664,0.36694745144083796,0.17067171239356668,0.42568161829375545,0.21914264597191424,faster
16,24,4,54.53125,18.020833333333332,0.3627409657287177,0.18262373027879833,0.3732602277520034,0.21914264597191424,faster
16,24,9,49.291666666666664,33.489583333333336,0.6573875822139648,0.569423929098966,0.746541722445337,0.21914264597191424,faster
64,1,0,203.75,200.5,1.0241874128238724,0.9058823529411765,1.1328502415458936,0.13285024154589364,calibration
64,1,1,208.0,148.5,0.7143510134177318,0.6941431670281996,0.7863247863247863,0.13285024154589364,faster
64,1,4,252.75,116.25,0.48690668928121705,0.3641791044776119,0.638728323699422,0.13285024154589364,faster
64,1,9,258.5,139.25,0.5550629865980927,0.49923195084485406,0.6884272997032641,0.13285024154589364,faster
64,24,0,67.53125,59.52083333333333,0.8937009292866888,0.7530375066032753,1.003155680224404,0.2469624933967247,calibration
64,24,1,66.08333333333333,27.197916666666664,0.41398097679631485,0.38326905962622376,0.4631320224719101,0.2469624933967247,faster
64,24,4,59.572916666666664,18.447916666666668,0.3098690992431459,0.2867672867672868,0.34831804281345563,0.2469624933967247,faster
64,24,9,60.364583333333336,33.083333333333336,0.5524208365897652,0.5401087695445276,0.7055174665360757,0.2469624933967247,faster
256,1,0,296.0,285.0,0.9852550663871418,0.9004457652303121,1.0351681957186545,0.09955423476968794,calibration
256,1,1,313.5,205.25,0.6613078749505342,0.615979381443299,0.7136752136752137,0.09955423476968794,faster
256,1,4,343.25,127.5,0.3837882396043232,0.28693790149892934,0.4408014571948998,0.09955423476968794,faster
256,1,9,366.25,146.5,0.4073517797709708,0.2804123711340206,0.4384920634920635,0.09955423476968794,faster
256,24,0,173.20833333333331,168.63541666666666,0.9842597210767445,0.9558051519960932,1.0349650349650352,0.05,calibration
256,24,1,168.0,85.17708333333333,0.5096855233688563,0.4710003445503618,0.5151707502856416,0.05,faster
256,24,4,164.16666666666666,18.46875,0.11244278240655156,0.0963072714839298,0.12419974391805379,0.05,faster
256,24,9,170.14583333333331,34.947916666666664,0.20208237523969852,0.1821629822280017,0.21240959269128284,0.05,faster
1024,1,0,693.25,682.75,0.9856860236210866,0.9642857142857143,0.997737556561086,0.05,calibration
1024,1,1,690.5,415.5,0.6033501896333755,0.5733056708160442,0.6093525179856115,0.05,faster
1024,1,4,685.75,137.0,0.19995332186496773,0.18093093093093093,0.2231578947368421,0.05,faster
1024,1,9,694.75,131.25,0.19208403424572867,0.17391304347826086,0.20443173695496783,0.05,faster
1024,24,0,642.4791666666666,647.28125,1.00202205456206,0.9908520016907192,1.0579619167189789,0.05796191671897888,calibration
1024,24,1,638.4583333333333,393.88541666666663,0.6185991257494924,0.5882593438042998,0.6223036223036222,0.05796191671897888,faster
1024,24,4,641.8541666666667,28.854166666666668,0.044878747291652525,0.04312284148157536,0.046511627906976744,0.05796191671897888,faster
1024,24,9,650.3333333333334,53.177083333333336,0.08190314304629813,0.07494810111124679,0.08959849566458894,0.05796191671897888,faster
4096,1,0,2406.0,2405.5,0.9960597860824368,0.9519874065328611,1.0073068893528183,0.05,calibration
4096,1,1,2402.25,1384.5,0.5796455141263438,0.5525677315002022,0.5812889812889813,0.05,faster
4096,1,4,2394.0,202.75,0.08394499648610668,0.08170806815848902,0.08769359564671411,0.05,faster
4096,1,9,2441.5,153.75,0.06297700294841092,0.06002810680586228,0.06800166875260742,0.05,faster
4096,24,0,2560.4895833333335,2566.583333333333,1.0002480059693475,0.9893015521064301,1.0037908369126642,0.05,calibration
4096,24,1,2558.34375,1631.0208333333333,0.6347027196872503,0.6302356660908113,0.6449576748054998,0.05,faster
4096,24,4,2582.8958333333335,69.8125,0.027046471354605743,0.026650635411026524,0.027337578787928137,0.05,faster
4096,24,9,2585.489583333333,53.989583333333336,0.02107258734017008,0.019660255599139566,0.032693367848325786,0.05,faster
